Year,Quarter,Month,Week,Start_date,End_Date,Total_Orgs,New organisations,Number of Datasets on HDX,New datasets per week,CODs,Sub-national,Geodata ,Datasets on request,Datasets with Quick Charts ,Datasets with Showcase ,Datasets with HXL tags ,organizations_with_datasets,New total orgs with data this week,organizations_without_datasets,New total orgs without data this week,users_completed_registration,users_not_completed_registration,Total Users,New users per week,Direct downloads,Web downloads,Total downloads
2014,2014 Q2,May,Week 21,"Monday, May 19, 2014","Sunday, May 25, 2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2014,2014 Q2,May,Week 22,"Monday, May 26, 2014","Sunday, June 1, 2014",10,10,1020,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2014,2014 Q2,June,Week 23,"Monday, June 2, 2014","Sunday, June 8, 2014",15,5,1017,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2014,2014 Q2,June,Week 24,"Monday, June 9, 2014","Sunday, June 15, 2014",18,3,1193,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2014,2014 Q2,June,Week 25,"Monday, June 16, 2014","Sunday, June 22, 2014",19,1,1190,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2014,2014 Q2,June,Week 26,"Monday, June 23, 2014","Sunday, June 29, 2014",19,0,1192,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2014,2014 Q2,June,Week 27,"Monday, June 30, 2014","Sunday, July 6, 2014",21,2,1197,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2014,2014 Q3,July,Week 28,"Monday, July 7, 2014","Sunday, July 13, 2014",21,0,1201,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2014,2014 Q3,July,Week 29,"Monday, July 14, 2014","Sunday, July 20, 2014",16,-5,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2014,2014 Q3,July,Week 30,"Monday, July 21, 2014","Sunday, July 27, 2014",29,13,1326,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2014,2014 Q3,July,Week 31,"Monday, July 28, 2014","Sunday, August 3, 2014",30,1,1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2014,2014 Q3,August,Week 32,"Monday, August 4, 2014","Sunday, August 10, 2014",32,2,1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2014,2014 Q3,August,Week 33,"Monday, August 11, 2014","Sunday, August 17, 2014",35,3,1328,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2014,2014 Q3,August,Week 34,"Monday, August 18, 2014","Sunday, August 24, 2014",39,4,1331,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2014,2014 Q3,August,Week 35,"Monday, August 25, 2014","Sunday, August 31, 2014",40,1,1331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2014,2014 Q3,September,Week 36,"Monday, September 1, 2014","Sunday, September 7, 2014",41,1,1331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2014,2014 Q3,September,Week 37,"Monday, September 8, 2014","Sunday, September 14, 2014",42,1,1337,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2014,2014 Q3,September,Week 38,"Monday, September 15, 2014","Sunday, September 21, 2014",46,4,1340,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2014,2014 Q3,September,Week 39,"Monday, September 22, 2014","Sunday, September 28, 2014",48,2,1344,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2014,2014 Q3,September,Week 40,"Monday, September 29, 2014","Sunday, October 5, 2014",53,5,1318,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2014,2014 Q4,October,Week 41,"Monday, October 6, 2014","Sunday, October 12, 2014",57,4,1324,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2014,2014 Q4,October,Week 42,"Monday, October 13, 2014","Sunday, October 19, 2014",58,1,1326,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2014,2014 Q4,October,Week 43,"Monday, October 20, 2014","Sunday, October 26, 2014",61,3,1320,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2014,2014 Q4,October,Week 44,"Monday, October 27, 2014","Sunday, November 2, 2014",65,4,1332,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2014,2014 Q4,November,Week 45,"Monday, November 3, 2014","Sunday, November 9, 2014",65,0,1341,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2014,2014 Q4,November,Week 46,"Monday, November 10, 2014","Sunday, November 16, 2014",71,6,1345,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2014,2014 Q4,November,Week 47,"Monday, November 17, 2014","Sunday, November 23, 2014",74,3,1351,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2014,2014 Q4,November,Week 48,"Monday, November 24, 2014","Sunday, November 30, 2014",77,3,1320,-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2014,2014 Q4,December,Week 49,"Monday, December 1, 2014","Sunday, December 7, 2014",79,2,1326,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2014,2014 Q4,December,Week 50,"Monday, December 8, 2014","Sunday, December 14, 2014",81,2,1350,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2014,2014 Q4,December,Week 51,"Monday, December 15, 2014","Sunday, December 21, 2014",89,8,1357,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2014,2014 Q4,December,Week 52,"Monday, December 22, 2014","Sunday, December 28, 2014",90,1,1358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2014,2014 Q4,December,"Week 01, 2015","Monday, December 29, 2014","Sunday, January 4, 2015",92,2,1357,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q1,January,Week 02,"Monday, January 5, 2015","Sunday, January 11, 2015",92,0,1358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q1,January,Week 03,"Monday, January 12, 2015","Sunday, January 18, 2015",96,4,1369,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q1,January,Week 04,"Monday, January 19, 2015","Sunday, January 25, 2015",99,3,1375,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q1,January,Week 05,"Monday, January 26, 2015","Sunday, February 1, 2015",102,3,1409,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q1,February,Week 06,"Monday, February 2, 2015","Sunday, February 8, 2015",102,0,1420,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q1,February,Week 07,"Monday, February 9, 2015","Sunday, February 15, 2015",103,1,1423,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q1,February,Week 08,"Monday, February 16, 2015","Sunday, February 22, 2015",108,5,1428,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q1,February,Week 09,"Monday, February 23, 2015","Sunday, March 1, 2015",110,2,1466,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q1,March,Week 10,"Monday, March 2, 2015","Sunday, March 8, 2015",112,2,1471,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q1,March,Week 11,"Monday, March 9, 2015","Sunday, March 15, 2015",115,3,1477,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q1,March,Week 12,"Monday, March 16, 2015","Sunday, March 22, 2015",116,1,1481,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q1,March,Week 13,"Monday, March 23, 2015","Sunday, March 29, 2015",120,4,1497,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q1,March,Week 14,"Monday, March 30, 2015","Sunday, April 5, 2015",123,3,1553,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q2,April,Week 15,"Monday, April 6, 2015","Sunday, April 12, 2015",125,2,1563,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q2,April,Week 16,"Monday, April 13, 2015","Sunday, April 19, 2015",126,1,1579,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q2,April,Week 17,"Monday, April 20, 2015","Sunday, April 26, 2015",130,4,1588,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q2,April,Week 18,"Monday, April 27, 2015","Sunday, May 3, 2015",133,3,1620,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q2,May,Week 19,"Monday, May 4, 2015","Sunday, May 10, 2015",142,9,1653,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q2,May,Week 20,"Monday, May 11, 2015","Sunday, May 17, 2015",149,7,1666,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q2,May,Week 21,"Monday, May 18, 2015","Sunday, May 24, 2015",153,4,1665,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q2,May,Week 22,"Monday, May 25, 2015","Sunday, May 31, 2015",154,1,1681,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q2,June,Week 23,"Monday, June 1, 2015","Sunday, June 7, 2015",156,2,1686,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q2,June,Week 24,"Monday, June 8, 2015","Sunday, June 14, 2015",163,7,1692,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q2,June,Week 25,"Monday, June 15, 2015","Sunday, June 21, 2015",166,3,1857,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q2,June,Week 26,"Monday, June 22, 2015","Sunday, June 28, 2015",171,5,1868,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q2,June,Week 27,"Monday, June 29, 2015","Sunday, July 5, 2015",173,2,1880,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q3,July,Week 28,"Monday, July 6, 2015","Sunday, July 12, 2015",174,1,1885,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q3,July,Week 29,"Monday, July 13, 2015","Sunday, July 19, 2015",177,3,1930,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q3,July,Week 30,"Monday, July 20, 2015","Sunday, July 26, 2015",178,1,1940,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q3,July,Week 31,"Monday, July 27, 2015","Sunday, August 2, 2015",180,2,1950,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q3,August,Week 32,"Monday, August 3, 2015","Sunday, August 9, 2015",181,1,2121,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q3,August,Week 33,"Monday, August 10, 2015","Sunday, August 16, 2015",156,-25,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q3,August,Week 34,"Monday, August 17, 2015","Sunday, August 23, 2015",157,1,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q3,August,Week 35,"Monday, August 24, 2015","Sunday, August 30, 2015",159,2,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q3,August,Week 36,"Monday, August 31, 2015","Sunday, September 6, 2015",160,1,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q3,September,Week 37,"Monday, September 7, 2015","Sunday, September 13, 2015",160,0,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q3,September,Week 38,"Monday, September 14, 2015","Sunday, September 20, 2015",160,0,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q3,September,Week 39,"Monday, September 21, 2015","Sunday, September 27, 2015",160,0,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q3,September,Week 40,"Monday, September 28, 2015","Sunday, October 4, 2015",163,3,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q4,October,Week 41,"Monday, October 5, 2015","Sunday, October 11, 2015",169,6,2145,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q4,October,Week 42,"Monday, October 12, 2015","Sunday, October 18, 2015",160,-9,2162,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q4,October,Week 43,"Monday, October 19, 2015","Sunday, October 25, 2015",160,0,2223,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q4,October,Week 44,"Monday, October 26, 2015","Sunday, November 1, 2015",184,24,2755,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q4,November,Week 45,"Monday, November 2, 2015","Sunday, November 8, 2015",186,2,2774,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q4,November,Week 46,"Monday, November 9, 2015","Sunday, November 15, 2015",191,5,2811,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q4,November,Week 47,"Monday, November 16, 2015","Sunday, November 22, 2015",194,3,2694,-117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q4,November,Week 48,"Monday, November 23, 2015","Sunday, November 29, 2015",198,4,3074,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q4,November,Week 49,"Monday, November 30, 2015","Sunday, December 6, 2015",200,2,3105,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q4,December,Week 50,"Monday, December 7, 2015","Sunday, December 13, 2015",201,1,3509,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q4,December,Week 51,"Monday, December 14, 2015","Sunday, December 20, 2015",204,3,3520,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q4,December,Week 52,"Monday, December 21, 2015","Sunday, December 27, 2015",204,0,3519,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,2015 Q4,December,Week 53,"Monday, December 28, 2015","Sunday, January 3, 2016",204,0,3615,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q1,January,"Week 01, 2016","Monday, January 4, 2016","Sunday, January 10, 2016",207,3,3614,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q1,January,Week 02,"Monday, January 11, 2016","Sunday, January 17, 2016",210,3,3602,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q1,January,Week 03,"Monday, January 18, 2016","Sunday, January 24, 2016",213,3,3615,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q1,January,Week 04,"Monday, January 25, 2016","Sunday, January 31, 2016",216,3,3619,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q1,February,Week 05,"Monday, February 1, 2016","Sunday, February 7, 2016",218,2,3645,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q1,February,Week 06,"Monday, February 8, 2016","Sunday, February 14, 2016",218,0,3860,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q1,February,Week 07,"Monday, February 15, 2016","Sunday, February 21, 2016",223,5,3867,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q1,February,Week 08,"Monday, February 22, 2016","Sunday, February 28, 2016",226,3,3889,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q1,February,Week 09,"Monday, February 29, 2016","Sunday, March 6, 2016",226,0,3897,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q1,March,Week 10,"Monday, March 7, 2016","Sunday, March 13, 2016",226,0,3902,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q1,March,Week 11,"Monday, March 14, 2016","Sunday, March 20, 2016",227,1,3929,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q1,March,Week 12,"Monday, March 21, 2016","Sunday, March 27, 2016",227,0,3931,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q1,March,Week 13,"Monday, March 28, 2016","Sunday, April 3, 2016",233,6,3972,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q2,April,Week 14,"Monday, April 4, 2016","Sunday, April 10, 2016",234,1,3997,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q2,April,Week 15,"Monday, April 11, 2016","Sunday, April 17, 2016",234,0,3946,-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q2,April,Week 16,"Monday, April 18, 2016","Sunday, April 24, 2016",237,3,3967,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q2,April,Week 17,"Monday, April 25, 2016","Sunday, May 1, 2016",239,2,3981,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q2,May,Week 18,"Monday, May 2, 2016","Sunday, May 8, 2016",240,1,3996,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q2,May,Week 19,"Monday, May 9, 2016","Sunday, May 15, 2016",240,0,4000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q2,May,Week 20,"Monday, May 16, 2016","Sunday, May 22, 2016",243,3,4007,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q2,May,Week 21,"Monday, May 23, 2016","Sunday, May 29, 2016",245,2,4016,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q2,May,Week 22,"Monday, May 30, 2016","Sunday, June 5, 2016",245,0,4025,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q2,June,Week 23,"Monday, June 6, 2016","Sunday, June 12, 2016",245,0,4025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q2,June,Week 24,"Monday, June 13, 2016","Sunday, June 19, 2016",248,3,4032,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q2,June,Week 25,"Monday, June 20, 2016","Sunday, June 26, 2016",248,0,4048,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q2,June,Week 26,"Monday, June 27, 2016","Sunday, July 3, 2016",249,1,4051,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q3,July,Week 27,"Monday, July 4, 2016","Sunday, July 10, 2016",251,2,4065,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q3,July,Week 28,"Monday, July 11, 2016","Sunday, July 17, 2016",252,1,4058,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q3,July,Week 29,"Monday, July 18, 2016","Sunday, July 24, 2016",231,-21,4063,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q3,July,Week 30,"Monday, July 25, 2016","Sunday, July 31, 2016",233,2,4073,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q3,August,Week 31,"Monday, August 1, 2016","Sunday, August 7, 2016",233,0,4053,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q3,August,Week 32,"Monday, August 8, 2016","Sunday, August 14, 2016",233,0,4050,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q3,August,Week 33,"Monday, August 15, 2016","Sunday, August 21, 2016",234,1,4053,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q3,August,Week 34,"Monday, August 22, 2016","Sunday, August 28, 2016",235,1,4067,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q3,August,Week 35,"Monday, August 29, 2016","Sunday, September 4, 2016",238,3,4093,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q3,September,Week 36,"Monday, September 5, 2016","Sunday, September 11, 2016",238,0,4083,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q3,September,Week 37,"Monday, September 12, 2016","Sunday, September 18, 2016",239,1,4089,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q3,September,Week 38,"Monday, September 19, 2016","Sunday, September 25, 2016",239,0,4114,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q3,September,Week 39,"Monday, September 26, 2016","Sunday, October 2, 2016",241,2,4123,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q4,October,Week 40,"Monday, October 3, 2016","Sunday, October 9, 2016",242,1,4149,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q4,October,Week 41,"Monday, October 10, 2016","Sunday, October 16, 2016",245,3,4185,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q4,October,Week 42,"Monday, October 17, 2016","Sunday, October 23, 2016",247,2,4206,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q4,October,Week 43,"Monday, October 24, 2016","Sunday, October 30, 2016",252,5,4216,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q4,October,Week 44,"Monday, October 31, 2016","Sunday, November 6, 2016",253,1,4248,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q4,November,Week 45,"Monday, November 7, 2016","Sunday, November 13, 2016",253,0,4250,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q4,November,Week 46,"Monday, November 14, 2016","Sunday, November 20, 2016",254,1,4369,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q4,November,Week 47,"Monday, November 21, 2016","Sunday, November 27, 2016",254,0,4405,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q4,November,Week 48,"Monday, November 28, 2016","Sunday, December 4, 2016",254,0,4408,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q4,December,Week 49,"Monday, December 5, 2016","Sunday, December 11, 2016",255,1,4410,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q4,December,Week 50,"Monday, December 12, 2016","Sunday, December 18, 2016",258,3,4413,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q4,December,Week 51,"Monday, December 19, 2016","Sunday, December 25, 2016",256,-2,4422,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,2016 Q4,December,Week 52,"Monday, December 26, 2016","Sunday, January 1, 2017",258,2,4422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2017,2017 Q1,January,"Week 01, 2017","Monday, January 2, 2017","Sunday, January 8, 2017",258,0,4432,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2017,2017 Q1,January,Week 02,"Monday, January 9, 2017","Sunday, January 15, 2017",257,-1,4441,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2017,2017 Q1,January,Week 03,"Monday, January 16, 2017","Sunday, January 22, 2017",257,0,4377,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2017,2017 Q1,January,Week 04,"Monday, January 23, 2017","Sunday, January 29, 2017",258,1,4390,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2017,2017 Q1,January,Week 05,"Monday, January 30, 2017","Sunday, February 5, 2017",259,1,4405,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2017,2017 Q1,February,Week 06,"Monday, February 6, 2017","Sunday, February 12, 2017",264,5,4405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2017,2017 Q1,February,Week 07,"Monday, February 13, 2017","Sunday, February 19, 2017",264,0,4413,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2017,2017 Q1,February,Week 08,"Monday, February 20, 2017","Sunday, February 26, 2017",264,0,4423,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2017,2017 Q1,February,Week 09,"Monday, February 27, 2017","Sunday, March 5, 2017",267,3,4434,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2017,2017 Q1,March,Week 10,"Monday, March 6, 2017","Sunday, March 12, 2017",268,1,4446,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2017,2017 Q1,March,Week 11,"Monday, March 13, 2017","Sunday, March 19, 2017",269,1,4451,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2017,2017 Q1,March,Week 12,"Monday, March 20, 2017","Sunday, March 26, 2017",269,0,4472,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2017,2017 Q1,March,Week 13,"Monday, March 27, 2017","Sunday, April 2, 2017",270,1,4479,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2017,2017 Q2,April,Week 14,"Monday, April 3, 2017","Sunday, April 9, 2017",272,2,4482,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2017,2017 Q2,April,Week 15,"Monday, April 10, 2017","Sunday, April 16, 2017",275,3,4505,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2017,2017 Q2,April,Week 16,"Monday, April 17, 2017","Sunday, April 23, 2017",276,1,4511,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2017,2017 Q2,April,Week 17,"Monday, April 24, 2017","Sunday, April 30, 2017",276,0,4514,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2017,2017 Q2,May,Week 18,"Monday, May 1, 2017","Sunday, May 7, 2017",276,0,4521,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2017,2017 Q2,May,Week 19,"Monday, May 8, 2017","Sunday, May 14, 2017",277,1,4536,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2017,2017 Q2,May,Week 20,"Monday, May 15, 2017","Sunday, May 21, 2017",277,0,4586,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2017,2017 Q2,May,Week 21,"Monday, May 22, 2017","Sunday, May 28, 2017",280,3,4623,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2017,2017 Q2,May,Week 22,"Monday, May 29, 2017","Sunday, June 4, 2017",286,6,4614,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2017,2017 Q2,June,Week 23,"Monday, June 5, 2017","Sunday, June 11, 2017",286,0,4628,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
